QUANTITYORDERED,PRICEEACH,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,CITY,STATE,COUNTRY,DEALSIZE
25,100.0,4029.0,12/1/2003 0:00,Shipped,4,12,2003,Motorcycles,150,San Francisco,CA,USA,Medium
36,100.0,4771.8,1/15/2004 0:00,Shipped,1,1,2004,Motorcycles,150,Paris,,France,Medium
43,100.0,6087.94,2/21/2004 0:00,Shipped,1,2,2004,Motorcycles,150,Lille,,France,Medium
32,100.0,4193.28,4/5/2004 0:00,Shipped,2,4,2004,Motorcycles,150,NYC,NY,USA,Medium
46,100.0,7552.28,5/18/2004 0:00,Shipped,2,5,2004,Motorcycles,150,Newark,NJ,USA,Large
48,100.0,6434.4,6/28/2004 0:00,Shipped,2,6,2004,Motorcycles,150,Bridgewater,CT,USA,Medium
43,100.0,5181.5,8/2/2004 0:00,Shipped,3,8,2004,Motorcycles,150,Brickhaven,MA,USA,Medium
49,100.0,6863.92,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,150,Cambridge,MA,USA,Medium
24,100.0,4157.04,9/30/2004 0:00,Shipped,3,9,2004,Motorcycles,150,Helsinki,,Finland,Medium
26,100.0,4660.24,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,150,Stavern,,Norway,Medium
30,100.0,4111.8,11/3/2004 0:00,Shipped,4,11,2004,Motorcycles,150,NYC,NY,USA,Medium
24,100.0,3542.64,11/15/2004 0:00,Shipped,4,11,2004,Motorcycles,150,NYC,NY,USA,Medium
55,100.0,8118.55,11/24/2004 0:00,Shipped,4,11,2004,Motorcycles,150,Salzburg,,Austria,Large
22,100.0,3877.06,1/5/2005 0:00,Shipped,1,1,2005,Motorcycles,150,Burlingame,CA,USA,Medium
49,78.92,3867.08,2/3/2005 0:00,Shipped,1,2,2005,Motorcycles,150,Nantes,,France,Medium
44,100.0,5951.44,3/3/2005 0:00,Shipped,1,3,2005,Motorcycles,150,New Bedford,MA,USA,Medium
66,100.0,8648.64,4/8/2005 0:00,Shipped,2,4,2005,Motorcycles,150,Liverpool,,UK,Large
34,100.0,5958.5,1/31/2003 0:00,Shipped,1,1,2003,Classic Cars,151,Madrid,,Spain,Medium
43,100.0,5911.64,4/16/2003 0:00,Shipped,2,4,2003,Classic Cars,151,Singapore,,Singapore,Medium
46,100.0,7366.44,6/3/2003 0:00,Shipped,2,6,2003,Classic Cars,151,NYC,NY,USA,Large
33,100.0,4985.64,8/8/2003 0:00,Shipped,3,8,2003,Classic Cars,151,San Rafael,CA,USA,Medium
42,100.0,5393.64,9/28/2003 0:00,Shipped,3,9,2003,Classic Cars,151,Madrid,,Spain,Medium
34,100.0,4880.02,10/22/2003 0:00,Shipped,4,10,2003,Classic Cars,151,Singapore,,Singapore,Medium
47,100.0,8378.69,11/6/2003 0:00,Shipped,4,11,2003,Classic Cars,151,Reggio Emilia,,Italy,Large
33,100.0,4038.21,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,151,New Bedford,MA,USA,Medium
24,100.0,3807.12,11/26/2003 0:00,Shipped,4,11,2003,Classic Cars,151,New Haven,CT,USA,Medium
26,100.0,3142.36,1/2/2004 0:00,Shipped,1,1,2004,Classic Cars,151,Lyon,,France,Medium
30,100.0,4713.6,2/12/2004 0:00,Shipped,1,2,2004,Classic Cars,151,Dublin,,Ireland,Medium
43,100.0,7016.31,3/15/2004 0:00,Shipped,1,3,2004,Classic Cars,151,Frankfurt,,Germany,Large
25,100.0,4381.25,5/5/2004 0:00,Shipped,2,5,2004,Classic Cars,151,Espoo,,Finland,Medium
27,100.0,4283.01,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,151,Allentown,PA,USA,Medium
27,100.0,4364.82,8/20/2004 0:00,Shipped,3,8,2004,Classic Cars,151,San Rafael,CA,USA,Medium
24,100.0,4242.24,9/9/2004 0:00,Shipped,3,9,2004,Classic Cars,151,Torino,,Italy,Medium
34,100.0,4982.7,10/14/2004 0:00,Shipped,4,10,2004,Classic Cars,151,Manchester,,UK,Medium
46,100.0,6393.54,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,151,Aaarhus,,Denmark,Medium
27,54.33,1466.91,11/5/2004 0:00,Shipped,4,11,2004,Classic Cars,151,NYC,NY,USA,Small
33,100.0,4059.33,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,151,Paris,,France,Medium
47,100.0,4801.52,11/1/2004 0:00,Shipped,4,11,2004,Classic Cars,151,Madrid,,Spain,Medium
49,55.34,2711.66,12/10/2004 0:00,Shipped,4,12,2004,Classic Cars,151,Madrid,,Spain,Small
40,100.0,5862.0,1/26/2005 0:00,Shipped,1,1,2005,Classic Cars,151,Minato-ku,Tokyo,Japan,Medium
37,100.0,4071.85,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,151,San Rafael,CA,USA,Medium
47,100.0,8236.75,5/5/2005 0:00,Shipped,2,5,2005,Classic Cars,151,Bridgewater,CT,USA,Large
45,100.0,6130.35,3/3/2003 0:00,Shipped,1,3,2003,Classic Cars,117,Makati City,,Philippines,Medium
37,99.82,3693.34,5/8/2003 0:00,Shipped,2,5,2003,Classic Cars,117,Marseille,,France,Medium
48,100.0,6031.68,7/2/2003 0:00,Shipped,3,7,2003,Classic Cars,117,San Rafael,CA,USA,Medium
31,100.0,3494.94,9/5/2003 0:00,Shipped,3,9,2003,Classic Cars,117,Brickhaven,MA,USA,Medium
46,100.0,5294.14,10/11/2003 0:00,Shipped,4,10,2003,Classic Cars,117,Los Angeles,CA,USA,Medium
47,100.0,5464.69,11/4/2003 0:00,Shipped,4,11,2003,Classic Cars,117,Graz,,Austria,Medium
28,100.0,2860.76,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,117,Bergen,,Norway,Small
40,100.0,5590.0,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,117,Koln,,Germany,Medium
20,100.0,2254.8,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,117,Madrid,,Spain,Small
39,100.0,4946.76,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,117,Madrid,,Spain,Medium
25,99.82,2495.5,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,117,Gensve,,Switzerland,Small
29,100.0,3167.38,4/9/2004 0:00,Shipped,2,4,2004,Classic Cars,117,Kobenhavn,,Denmark,Medium
22,100.0,2454.54,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,117,Reggio Emilia,,Italy,Small
47,100.0,5464.69,8/2/2004 0:00,Shipped,3,8,2004,Classic Cars,117,Brickhaven,MA,USA,Medium
45,100.0,4756.5,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,117,Gensve,,Switzerland,Medium
29,100.0,3984.6,10/4/2003 0:00,Shipped,4,10,2003,Classic Cars,117,Frankfurt,,Germany,Medium
24,100.0,3100.32,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,117,Koln,,Germany,Medium
35,100.0,4850.3,11/3/2004 0:00,Shipped,4,11,2004,Classic Cars,117,Lule,,Sweden,Medium
46,83.63,3846.98,11/15/2004 0:00,Shipped,4,11,2004,Classic Cars,117,NYC,NY,USA,Medium
44,95.93,4220.92,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,117,Salzburg,,Austria,Medium
34,96.73,3288.82,1/6/2005 0:00,Shipped,1,1,2005,Classic Cars,117,Espoo,,Finland,Medium
35,100.0,3987.2,2/8/2005 0:00,Shipped,1,2,2005,Classic Cars,117,Glendale,CA,USA,Medium
25,72.38,1809.5,3/3/2005 0:00,Shipped,1,3,2005,Classic Cars,117,Boras,,Sweden,Small
10,100.0,1092.2,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,117,Salzburg,,Austria,Small
29,100.0,4566.05,2/11/2003 0:00,Shipped,1,2,2003,Classic Cars,173,Kobenhavn,,Denmark,Medium
39,100.0,5938.14,4/16/2003 0:00,Shipped,2,4,2003,Classic Cars,173,Singapore,,Singapore,Medium
42,100.0,8138.76,6/3/2003 0:00,Shipped,2,6,2003,Classic Cars,173,NYC,NY,USA,Large
46,100.0,9470.94,8/8/2003 0:00,Shipped,3,8,2003,Classic Cars,173,San Rafael,CA,USA,Large
49,100.0,7036.89,9/28/2003 0:00,Shipped,3,9,2003,Classic Cars,173,Madrid,,Spain,Large
27,100.0,5559.03,10/22/2003 0:00,Shipped,4,10,2003,Classic Cars,173,Singapore,,Singapore,Medium
50,100.0,7872.5,11/6/2003 0:00,Shipped,4,11,2003,Classic Cars,173,Reggio Emilia,,Italy,Large
43,100.0,7886.2,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,173,New Bedford,MA,USA,Large
38,100.0,7232.16,11/26/2003 0:00,Shipped,4,11,2003,Classic Cars,173,New Haven,CT,USA,Large
20,100.0,3114.4,1/2/2004 0:00,Shipped,1,1,2004,Classic Cars,173,Lyon,,France,Medium
27,100.0,5045.22,2/12/2004 0:00,Shipped,1,2,2004,Classic Cars,173,Dublin,,Ireland,Medium
49,100.0,6952.12,3/19/2004 0:00,Shipped,1,3,2004,Classic Cars,173,Madrid,,Spain,Medium
27,100.0,4157.73,5/5/2004 0:00,Shipped,2,5,2004,Classic Cars,173,Espoo,,Finland,Medium
39,100.0,7962.24,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,173,Allentown,PA,USA,Large
24,100.0,3778.8,8/20/2004 0:00,Shipped,3,8,2004,Classic Cars,173,San Rafael,CA,USA,Medium
45,100.0,8253.0,9/9/2004 0:00,Shipped,3,9,2004,Classic Cars,173,Torino,,Italy,Large
20,100.0,3633.4,10/14/2004 0:00,Shipped,4,10,2004,Classic Cars,173,Manchester,,UK,Medium
36,100.0,6913.8,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,173,Aaarhus,,Denmark,Medium
24,100.0,2583.6,11/5/2004 0:00,Shipped,4,11,2004,Classic Cars,173,Stavern,,Norway,Small
49,63.38,3105.62,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,173,Paris,,France,Medium
26,100.0,4408.56,12/1/2004 0:00,Shipped,4,12,2004,Classic Cars,173,NYC,NY,USA,Medium
49,62.09,3042.41,12/15/2004 0:00,Shipped,4,12,2004,Classic Cars,173,Reims,,France,Medium
34,100.0,5941.5,1/26/2005 0:00,Shipped,1,1,2005,Classic Cars,173,Minato-ku,Tokyo,Japan,Medium
34,95.35,3241.9,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,173,San Rafael,CA,USA,Medium
33,100.0,6109.29,3/23/2005 0:00,Shipped,1,3,2005,Classic Cars,173,San Rafael,CA,USA,Medium
22,100.0,3387.78,5/5/2005 0:00,Shipped,2,5,2005,Classic Cars,173,Bridgewater,CT,USA,Medium
39,89.38,3485.82,3/3/2003 0:00,Shipped,1,3,2003,Classic Cars,79,Makati City,,Philippines,Medium
32,63.84,2042.88,5/8/2003 0:00,Shipped,2,5,2003,Classic Cars,79,Marseille,,France,Small
24,75.01,1800.24,7/2/2003 0:00,Shipped,3,7,2003,Classic Cars,79,San Rafael,CA,USA,Small
21,63.84,1340.64,9/5/2003 0:00,Shipped,3,9,2003,Classic Cars,79,Brickhaven,MA,USA,Small
24,73.42,1762.08,10/10/2003 0:00,Shipped,4,10,2003,Classic Cars,79,San Francisco,CA,USA,Small
36,63.84,2298.24,11/4/2003 0:00,Shipped,4,11,2003,Classic Cars,79,North Sydney,NSW,Australia,Small
20,81.4,1628.0,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,79,Bergen,,Norway,Small
30,64.64,1939.2,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,79,Koln,,Germany,Small
44,82.99,3651.56,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,79,Madrid,,Spain,Medium
28,92.57,2591.96,1/15/2004 0:00,Shipped,1,1,2004,Classic Cars,79,Paris,,France,Small
37,77.41,2864.17,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,79,Gensve,,Switzerland,Small
20,74.21,1484.2,4/9/2004 0:00,Shipped,2,4,2004,Classic Cars,79,Kobenhavn,,Denmark,Small
35,76.61,2681.35,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,79,Reggio Emilia,,Italy,Small
38,83.79,3184.02,8/2/2004 0:00,Shipped,3,8,2004,Classic Cars,79,Brickhaven,MA,USA,Medium
41,69.43,2846.63,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,79,Gensve,,Switzerland,Small
22,76.61,1685.42,10/4/2003 0:00,Shipped,4,10,2003,Classic Cars,79,Frankfurt,,Germany,Small
49,81.4,3988.6,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,79,Koln,,Germany,Medium
38,73.42,2789.96,11/3/2004 0:00,Shipped,4,11,2004,Classic Cars,79,Lule,,Sweden,Small
33,100.0,3607.56,11/15/2004 0:00,Shipped,4,11,2004,Classic Cars,79,NYC,NY,USA,Medium
36,93.56,3368.16,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,79,Salzburg,,Austria,Medium
34,81.62,2775.08,1/6/2005 0:00,Shipped,1,1,2005,Classic Cars,79,Espoo,,Finland,Small
24,67.83,1627.92,2/9/2005 0:00,Shipped,1,2,2005,Classic Cars,79,Helsinki,,Finland,Small
36,70.26,2529.36,3/3/2005 0:00,Shipped,1,3,2005,Classic Cars,79,Boras,,Sweden,Small
34,90.17,3065.78,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,79,Salzburg,,Austria,Medium
41,100.0,4615.78,1/31/2003 0:00,Shipped,1,1,2003,Trucks and Buses,118,Madrid,,Spain,Medium
46,100.0,5723.78,4/4/2003 0:00,Shipped,2,4,2003,Trucks and Buses,118,NYC,NY,USA,Medium
24,100.0,2559.6,6/3/2003 0:00,Shipped,2,6,2003,Trucks and Buses,118,NYC,NY,USA,Small
21,100.0,2140.11,8/1/2003 0:00,Shipped,3,8,2003,Trucks and Buses,118,Espoo,,Finland,Small
24,100.0,3327.6,9/21/2003 0:00,Shipped,3,9,2003,Trucks and Buses,118,Oulu,,Finland,Medium
48,100.0,6825.6,10/22/2003 0:00,Shipped,4,10,2003,Trucks and Buses,118,Singapore,,Singapore,Medium
26,100.0,3543.28,11/6/2003 0:00,Shipped,4,11,2003,Trucks and Buses,118,London,,UK,Medium
37,100.0,4516.22,11/14/2003 0:00,Shipped,4,11,2003,Trucks and Buses,118,Sevilla,,Spain,Medium
49,100.0,6445.46,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,118,White Plains,NY,USA,Medium
34,99.54,3384.36,12/9/2003 0:00,Shipped,4,12,2003,Trucks and Buses,118,Boston,MA,USA,Medium
48,100.0,4891.68,2/10/2004 0:00,Shipped,1,2,2004,Trucks and Buses,118,Brisbane,CA,USA,Medium
36,100.0,4521.96,3/11/2004 0:00,Shipped,1,3,2004,Trucks and Buses,118,San Rafael,CA,USA,Medium
46,100.0,5069.66,5/5/2004 0:00,Shipped,2,5,2004,Trucks and Buses,118,Madrid,,Spain,Medium
46,100.0,6541.2,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,118,Singapore,,Singapore,Medium
31,97.17,3012.27,7/20/2004 0:00,Shipped,3,7,2004,Trucks and Buses,118,San Rafael,CA,USA,Medium
41,100.0,5247.18,8/19/2004 0:00,Shipped,3,8,2004,Trucks and Buses,118,Allentown,PA,USA,Medium
21,100.0,2214.87,9/8/2004 0:00,Shipped,3,9,2004,Trucks and Buses,118,NYC,NY,USA,Small
38,100.0,4773.18,10/13/2004 0:00,Shipped,4,10,2004,Trucks and Buses,118,Cambridge,MA,USA,Medium
45,100.0,6185.7,10/22/2004 0:00,Shipped,4,10,2004,Trucks and Buses,118,Aaarhus,,Denmark,Medium
26,58.38,1517.88,11/5/2004 0:00,Shipped,4,11,2004,Trucks and Buses,118,NYC,NY,USA,Small
38,100.0,6372.6,11/20/2004 0:00,Shipped,4,11,2004,Trucks and Buses,118,Paris,,France,Medium
48,100.0,5232.96,12/1/2004 0:00,Shipped,4,12,2004,Trucks and Buses,118,NYC,NY,USA,Medium
42,64.16,2694.72,12/10/2004 0:00,Shipped,4,12,2004,Trucks and Buses,118,Madrid,,Spain,Small
49,35.71,1749.79,1/23/2005 0:00,Shipped,1,1,2005,Trucks and Buses,118,San Rafael,CA,USA,Small
32,66.58,2130.56,2/17/2005 0:00,Shipped,1,2,2005,Trucks and Buses,118,San Rafael,CA,USA,Small
54,100.0,5951.34,5/3/2005 0:00,Shipped,2,5,2005,Trucks and Buses,118,Madrid,,Spain,Medium
36,100.0,3731.04,3/3/2003 0:00,Shipped,1,3,2003,Classic Cars,115,Makati City,,Philippines,Medium
20,100.0,2142.0,5/8/2003 0:00,Shipped,2,5,2003,Classic Cars,115,Marseille,,France,Small
29,97.89,2838.81,7/2/2003 0:00,Shipped,3,7,2003,Classic Cars,115,San Rafael,CA,USA,Small
33,97.89,3230.37,9/5/2003 0:00,Shipped,3,9,2003,Classic Cars,115,Brickhaven,MA,USA,Medium
50,100.0,5182.0,10/11/2003 0:00,Shipped,4,10,2003,Classic Cars,115,Los Angeles,CA,USA,Medium
41,100.0,4391.1,11/4/2003 0:00,Shipped,4,11,2003,Classic Cars,115,Graz,,Austria,Medium
36,100.0,4477.32,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,115,Bergen,,Norway,Medium
27,100.0,3544.56,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,115,Nashua,NH,USA,Medium
47,100.0,5195.85,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,115,Madrid,,Spain,Medium
33,100.0,4180.44,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,115,Madrid,,Spain,Medium
21,100.0,2684.43,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,115,Gensve,,Switzerland,Small
21,93.28,1958.88,4/12/2004 0:00,Shipped,2,4,2004,Classic Cars,115,Oulu,,Finland,Small
40,100.0,4468.4,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,115,Reggio Emilia,,Italy,Medium
28,100.0,3127.88,8/4/2004 0:00,Shipped,3,8,2004,Classic Cars,115,Singapore,,Singapore,Medium
23,100.0,2675.13,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,115,Gensve,,Switzerland,Small
23,100.0,2807.61,10/4/2003 0:00,Shipped,4,10,2003,Classic Cars,115,Frankfurt,,Germany,Small
25,100.0,2504.75,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,115,Koln,,Germany,Small
24,100.0,2984.88,11/4/2004 0:00,Shipped,4,11,2004,Classic Cars,115,New Bedford,MA,USA,Small
39,64.74,2524.86,11/15/2004 0:00,Shipped,4,11,2004,Classic Cars,115,NYC,NY,USA,Small
55,75.2,4136.0,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,115,Salzburg,,Austria,Medium
46,88.45,4068.7,1/6/2005 0:00,Shipped,1,1,2005,Classic Cars,115,Espoo,,Finland,Medium
50,100.0,5182.0,2/9/2005 0:00,Shipped,1,2,2005,Classic Cars,115,Helsinki,,Finland,Medium
47,100.0,5243.79,3/3/2005 0:00,Shipped,1,3,2005,Classic Cars,115,Boras,,Sweden,Medium
97,93.28,9048.16,4/14/2005 0:00,Shipped,2,4,2005,Classic Cars,115,Strasbourg,,France,Large
32,100.0,3832.64,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,115,Salzburg,,Austria,Medium
35,100.0,3920.0,1/29/2003 0:00,Shipped,1,1,2003,Trucks and Buses,116,Stavern,,Norway,Medium
49,100.0,4916.66,3/26/2003 0:00,Shipped,1,3,2003,Trucks and Buses,116,San Rafael,CA,USA,Medium
38,100.0,3857.0,5/28/2003 0:00,Shipped,2,5,2003,Trucks and Buses,116,Madrid,,Spain,Medium
32,100.0,4181.44,7/24/2003 0:00,Shipped,3,7,2003,Trucks and Buses,116,Burlingame,CA,USA,Medium
34,100.0,4641.0,9/19/2003 0:00,Shipped,3,9,2003,Trucks and Buses,116,Singapore,,Singapore,Medium
36,99.17,3570.12,10/21/2003 0:00,Resolved,4,10,2003,Trucks and Buses,116,Graz,,Austria,Medium
48,93.34,4480.32,11/6/2003 0:00,Shipped,4,11,2003,Trucks and Buses,116,South Brisbane,Queensland,Australia,Medium
21,96.84,2033.64,11/13/2003 0:00,Shipped,4,11,2003,Trucks and Buses,116,Philadelphia,PA,USA,Small
21,93.34,1960.14,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,116,Lyon,,France,Small
34,100.0,3966.78,12/5/2003 0:00,Shipped,4,12,2003,Trucks and Buses,116,Vancouver,BC,Canada,Medium
46,100.0,5152.0,1/29/2004 0:00,Shipped,1,1,2004,Trucks and Buses,116,Burbank,CA,USA,Medium
32,100.0,3360.0,3/10/2004 0:00,Shipped,1,3,2004,Trucks and Buses,116,Cambridge,MA,USA,Medium
29,100.0,3451.0,5/4/2004 0:00,Shipped,2,5,2004,Trucks and Buses,116,New Haven,CT,USA,Medium
41,100.0,5453.0,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,116,Minato-ku,Tokyo,Japan,Medium
43,96.84,4164.12,7/19/2004 0:00,Shipped,3,7,2004,Trucks and Buses,116,Chatswood,NSW,Australia,Medium
24,100.0,2800.08,8/17/2004 0:00,Shipped,3,8,2004,Trucks and Buses,116,Torino,,Italy,Small
41,100.0,4687.94,9/8/2004 0:00,Shipped,3,9,2004,Trucks and Buses,116,Boras,,Sweden,Medium
46,98.0,4508.0,10/11/2004 0:00,Shipped,4,10,2004,Trucks and Buses,116,Versailles,,France,Medium
32,100.0,4181.44,10/21/2004 0:00,Shipped,4,10,2004,Trucks and Buses,116,San Rafael,CA,USA,Medium
22,100.0,2251.04,11/4/2004 0:00,Shipped,4,11,2004,Trucks and Buses,116,Nashua,NH,USA,Small
29,40.25,1167.25,11/18/2004 0:00,Shipped,4,11,2004,Trucks and Buses,116,San Francisco,CA,USA,Small
42,49.6,2083.2,11/29/2004 0:00,Shipped,4,11,2004,Trucks and Buses,116,Melbourne,Victoria,Australia,Small
39,98.0,3822.0,12/10/2004 0:00,Shipped,4,12,2004,Trucks and Buses,116,San Rafael,CA,USA,Medium
27,100.0,3911.49,1/20/2005 0:00,Shipped,1,1,2005,Trucks and Buses,116,North Sydney,NSW,Australia,Medium
48,98.0,4704.0,2/17/2005 0:00,Shipped,1,2,2005,Trucks and Buses,116,San Francisco,CA,USA,Medium
29,85.1,2467.9,3/9/2005 0:00,Shipped,1,3,2005,Trucks and Buses,116,North Sydney,NSW,Australia,Small
27,100.0,3213.0,5/1/2005 0:00,Shipped,2,5,2005,Trucks and Buses,116,Montreal,Quebec,Canada,Medium
26,100.0,4379.18,3/10/2003 0:00,Shipped,1,3,2003,Classic Cars,141,Philadelphia,PA,USA,Medium
34,100.0,5004.8,5/8/2003 0:00,Shipped,2,5,2003,Classic Cars,141,Marseille,,France,Medium
25,100.0,3644.75,7/4/2003 0:00,Shipped,3,7,2003,Classic Cars,141,Toulouse,,France,Medium
23,100.0,2702.04,9/11/2003 0:00,Shipped,3,9,2003,Classic Cars,141,North Sydney,NSW,Australia,Small
28,100.0,3764.88,10/17/2003 0:00,Shipped,4,10,2003,Classic Cars,141,Aaarhus,,Denmark,Medium
35,100.0,4508.0,11/5/2003 0:00,Shipped,4,11,2003,Classic Cars,141,Montreal,Quebec,Canada,Medium
44,100.0,5418.16,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,141,Bergen,,Norway,Medium
22,100.0,3300.66,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,141,Nashua,NH,USA,Medium
42,100.0,6182.4,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,141,NYC,NY,USA,Medium
29,100.0,4186.73,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,141,Madrid,,Spain,Medium
32,100.0,4529.28,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,141,Gensve,,Switzerland,Medium
41,100.0,5628.89,4/13/2004 0:00,Shipped,2,4,2004,Classic Cars,141,Osaka,Osaka,Japan,Medium
21,100.0,2526.51,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,141,Reggio Emilia,,Italy,Small
34,100.0,4667.86,8/6/2004 0:00,Shipped,3,8,2004,Classic Cars,141,Las Vegas,NV,USA,Medium
41,100.0,6499.32,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,141,Gensve,,Switzerland,Medium
37,100.0,5917.78,10/5/2003 0:00,Shipped,4,10,2003,Classic Cars,141,Oslo,,Norway,Medium
37,100.0,6231.91,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,141,Koln,,Germany,Medium
41,100.0,5803.14,11/4/2004 0:00,Shipped,4,11,2004,Classic Cars,141,New Bedford,MA,USA,Medium
46,100.0,6434.02,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,141,Philadelphia,PA,USA,Medium
40,100.0,6454.4,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,141,Melbourne,Victoria,Australia,Medium
43,97.6,4196.8,12/9/2004 0:00,Shipped,4,12,2004,Classic Cars,141,Paris,,France,Medium
30,87.06,2611.8,1/7/2005 0:00,Shipped,1,1,2005,Classic Cars,141,New Bedford,MA,USA,Small
35,100.0,5895.05,2/9/2005 0:00,Shipped,1,2,2005,Classic Cars,141,Helsinki,,Finland,Medium
36,93.77,3375.72,3/4/2005 0:00,Shipped,1,3,2005,Classic Cars,141,San Rafael,CA,USA,Medium
38,100.0,4464.24,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,141,Salzburg,,Austria,Medium
39,100.0,4808.31,1/10/2003 0:00,Shipped,1,1,2003,Vintage Cars,102,NYC,NY,USA,Medium
33,99.66,3288.78,3/25/2003 0:00,Shipped,1,3,2003,Vintage Cars,102,San Francisco,CA,USA,Medium
32,100.0,3254.72,5/21/2003 0:00,Shipped,2,5,2003,Vintage Cars,102,Melbourne,Victoria,Australia,Medium
31,100.0,3184.94,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,102,Chatswood,NSW,Australia,Medium
50,100.0,5907.5,9/12/2003 0:00,Shipped,3,9,2003,Vintage Cars,102,Brisbane,CA,USA,Medium
48,91.44,4389.12,10/18/2003 0:00,Shipped,4,10,2003,Vintage Cars,102,San Francisco,CA,USA,Medium
43,100.0,5036.16,11/5/2003 0:00,Shipped,4,11,2003,Vintage Cars,102,Bergamo,,Italy,Medium
25,87.33,2183.25,11/12/2003 0:00,Shipped,4,11,2003,Vintage Cars,102,San Rafael,CA,USA,Small
28,100.0,3106.88,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,102,Glen Waverly,Victoria,Australia,Medium
36,100.0,3735.72,12/3/2003 0:00,Shipped,4,12,2003,Vintage Cars,102,Madrid,,Spain,Medium
27,89.38,2413.26,1/29/2004 0:00,Shipped,1,1,2004,Vintage Cars,102,Burbank,CA,USA,Small
25,100.0,2953.75,3/2/2004 0:00,Shipped,1,3,2004,Vintage Cars,102,Lyon,,France,Small
40,100.0,4684.8,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,102,Madrid,,Spain,Medium
34,95.55,3248.7,6/8/2004 0:00,Shipped,2,6,2004,Vintage Cars,102,Kobenhavn,,Denmark,Medium
50,100.0,5239.5,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,102,Torino,,Italy,Medium
38,100.0,4567.98,9/3/2004 0:00,Shipped,3,9,2004,Vintage Cars,102,Bergen,,Norway,Medium
37,95.55,3535.35,10/11/2004 0:00,Shipped,4,10,2004,Vintage Cars,102,Versailles,,France,Medium
43,89.38,3843.34,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,102,San Rafael,CA,USA,Medium
43,86.3,3710.9,11/4/2004 0:00,Shipped,4,11,2004,Vintage Cars,102,Nashua,NH,USA,Medium
